id, size
2998,608
2999,608
3000,608
3001,608
3002,608
3003,608
3004,608
3005,608
3006,608
3007,608
3008,608
3009,608
3010,608
3011,608
3012,608
3013,608
3014,608
3015,608
3016,608
3017,608
3018,608
3019,608
3020,608
3021,608
3022,608
3023,608
3024,608
3025,608
3026,608
3027,608
3028,608
3029,608
3030,608
3031,608
3032,608
3033,608
3034,608
3035,608
3036,608
3037,608
3038,608
3039,608
3040,608
3041,608
3042,608
3043,608
3044,608
3045,608
3046,608
3047,608
3048,608
3049,608
3050,608
3051,608
3052,608
3053,608
3054,608
3055,608
3056,608
3057,608
3058,608
3059,608
3060,608
3061,608
3062,608
3063,608
3064,608
3065,608
3066,608
3067,608
3068,608
3069,608
3070,608
3071,608
3072,608
3073,608
3074,608
3075,608
3076,608
3077,608
3078,608
3079,608
3080,608
3081,608
3082,608
3083,608
3084,608
3085,608
3086,608
3087,608
3088,608
3089,608
3090,608
3091,608
3092,608
3093,608
3094,608
3095,608
3096,608
3097,608
3098,608
3099,608
3100,608
3101,608
3102,608
3103,608
3104,608
3105,608
3106,608
3107,608
3108,608
3109,608
3110,608
3111,608
3112,608
3113,608
3114,608
3115,608
3116,608
3117,608
3118,608
3119,608
3120,608
3121,608
3122,608
3123,608
3124,608
3125,608
3126,608
3127,608
3128,608
3129,608
3130,608
3131,608
3132,608
3133,608
3134,608
3135,608
3136,608
3137,608
3138,608
3139,608
3140,608
3141,608
3142,608
3143,608
3144,608
3145,608
3146,608
3147,608
3148,608
3149,608
3150,608
3151,608
3152,608
3153,608
3154,608
3155,608
3156,608
3157,608
3158,608
3159,608
3160,608
3161,608
3162,608
3163,608
3164,608
3165,608
3166,608
3167,608
3168,608
3169,608
3170,608
3171,608
3172,608
3173,608
3174,608
3175,608
3176,608
3177,608
3178,608
3179,608
3180,608
3181,608
3182,608
3183,608
3184,608
3185,608
3186,608
3187,608
3188,608
3189,608
3190,608
3191,608
3192,608
3193,608
3194,608
3195,608
3196,608
3197,608
3198,608
3199,608
3200,608
3201,608
3202,608
3203,608
3204,608
3205,608
3206,608
3207,608
3208,608
3209,608
3210,608
3211,608
3212,608
3213,608
3214,608
3215,608
3216,608
3217,608
3218,608
3219,608
3220,608
3221,608
3222,608
3223,608
3224,608
3225,608
3226,608
3227,608
3228,608
3229,608
3230,608
3231,608
3232,608
3233,608
3234,608
3235,608
3236,608
3237,608
3238,608
3239,608
3240,608
3241,608
3242,608
3243,608
3244,608
3245,608
3246,608
3247,608
3248,608
3249,608
3250,608
3251,608
3252,608
3253,608
3254,608
3255,608
3256,608
3257,608
3258,608
3259,608
3260,608
3261,608
3262,608
3263,608
3264,608
3265,608
3266,608
3267,608
3268,608
3269,608
3270,608
3271,608
3272,608
3273,608
3274,608
3275,608
3276,608
3277,608
3278,608
3279,608
3280,608
3281,608
3282,608
3283,608
3284,608
3285,608
3286,608
3287,608
3288,608
3289,608
3290,608
3291,608
3292,608
3293,608
3294,608
3295,608
3296,608
3297,608
3298,608
3299,608
3300,608
3301,608
3302,608
3303,608
3304,608
3305,608
3306,608
3307,608
3308,608
3309,608
3310,608
3311,608
3312,608
3313,608
3314,608
3315,608
3316,608
3317,608
3318,608
3319,608
3320,608
3321,608
3322,608
3323,608
3324,608
3325,608
3326,608
3327,608
3328,608
3329,608
3330,608
3331,608
3332,608
3333,608
3334,608
3335,608
3336,608
3337,608
3338,608
3339,608
3340,608
3341,608
3342,608
3343,608
3344,608
3345,608
3346,608
3347,608
3348,608
3349,608
3350,608
3351,608
3352,608
3353,608
3354,608
3355,608
3356,608
3357,608
3358,608
3359,608
3360,608
3361,608
3362,608
3363,608
3364,608
3365,608
3366,608
3367,608
3368,608
3369,608
3370,608
3371,608
3372,608
3373,608
3374,608
3375,608
3376,608
3377,608
3378,608
3379,608
3380,608
3381,608
3382,608
3383,608
3384,608
3385,608
3386,608
3387,608
3388,608
3389,608
3390,608
3391,608
3392,608
3393,608
3394,608
3395,608
3396,608
3397,608
3398,608
3399,608
3400,608
3401,608
3402,608
3403,608
3404,608
3405,608
3406,608
3407,608
3408,608
3409,608
3410,608
3411,608
3412,608
3413,608
3414,608
3415,608
3416,608
3417,608
3418,608
3419,608
3420,608
3421,608
3422,608
3423,608
3424,608
3425,608
3426,608
3427,608
3428,608
3429,608
3430,608
3431,608
3432,608
3433,608
3434,608
3435,608
3436,608
3437,608
3438,608
3439,608
3440,608
3441,608
3442,608
3443,608
3444,608
3445,608
3446,608
3447,608
3448,608
3449,608
3450,608
3451,608
3452,608
3453,608
3454,608
3455,608
3456,608
3457,608
3458,608
3459,608
3460,608
3461,608
3462,608
3463,608
3464,608
3465,608
3466,608
3467,608
3468,608
3469,608
3470,608
3471,608
3472,608
3473,608
3474,608
3475,608
3476,608
3477,608
3478,608
3479,608
3480,608
3481,608
3482,608
3483,608
3484,608
3485,608
3486,608
3487,608
3488,608
3489,608
3490,608
3491,608
3492,608
3493,608
3494,608
3495,608
3496,608
3497,608
3498,608
3499,608
3500,608
3501,608
3502,608
3503,608
3504,608
3505,608
3506,608
3507,608
3508,608
3509,608
3510,608
3511,608
3512,608
3513,608
3514,608
3515,608
3516,608
3517,608
3518,608
3519,608
3520,608
3521,608
3522,608
3523,608
3524,608
3525,608
3526,608
3527,608
3528,608
3529,608
3530,608
3531,608
3532,608
3533,608
3534,608
3535,608
3536,608
3537,608
3538,608
3539,608
3540,608
3541,608
3542,608
3543,608
3544,608
3545,608
3546,608
3547,608
3548,608
3549,608
3550,608
3551,608
3552,608
3553,608
3554,608
3555,608
3556,608
3557,608
3558,608
3559,608
3560,608
3561,608
3562,608
3563,608
3564,608
3565,608
3566,608
3567,608
3568,608
3569,608
3570,608
3571,608
3572,608
3573,608
3574,608
3575,608
3576,608
3577,608
3578,608
3579,608
3580,608
3581,608
3582,608
3583,608
3584,608
3585,608
3586,608
3587,608
3588,608
3589,608
3590,608
3591,608
3592,608
3593,608
3594,608
3595,608
3596,608
3597,608
3598,608
3599,608
3600,608
3601,608
3602,608
3603,608
3604,608
3605,608
3606,608
3607,608
3608,608
3609,608
3610,608
3611,608
3612,608
3613,608
3614,608
3615,608
3616,608
3617,608
3618,608
3619,608
3620,608
3621,608
3622,608
3623,608
3624,608
3625,608
3626,608
3627,608
3628,608
3629,608
3630,608
3631,608
3632,608
3633,608
3634,608
3635,608
3636,608
3637,608
3638,608
3639,608
3640,608
3641,608
3642,608
3643,608
3644,608
3645,608
3646,608
3647,608
3648,608
3649,608
3650,608
3651,608
3652,608
3653,608
3654,608
3655,608
3656,608
3657,608
3658,608
3659,608
3660,608
3661,608
3662,608
3663,608
3664,608
3665,608
3666,608
3667,608
3668,608
3669,608
3670,608
3671,608
3672,608
3673,608
3674,608
3675,608
3676,608
3677,608
3678,608
3679,608
3680,608
3681,608
3682,608
3683,608
3684,608
3685,608
3686,608
3687,608
3688,608
3689,608
3690,608
3691,608
3692,608
3693,608
3694,608
3695,608
3696,608
3697,608
3698,608
3699,608
3700,608
3701,608
3702,608
3703,608
3704,608
3705,608
3706,608
3707,608
3708,608
3709,608
3710,608
3711,608
3712,608
3713,608
3714,608
3715,608
3716,608
3717,608
3718,608
3719,608
3720,608
3721,608
3722,608
3723,608
3724,608
3725,608
3726,608
3727,608
3728,608
3729,608
3730,608
3731,608
3732,608
3733,608
3734,608
3735,608
3736,608
3737,608
3738,608
3739,608
3740,608
3741,608
3742,608
3743,608
3744,608
3745,608
3746,608
3747,608
3748,608
3749,608
3750,608
3751,608
3752,608
3753,608
3754,608
3755,608
3756,608
3757,608
3758,608
3759,608
3760,608
3761,608
3762,608
3763,608
3764,608
3765,608
3766,608
3767,608
3768,608
3769,608
3770,608
3771,608
3772,608
3773,608
3774,608
3775,608
3776,608
3777,608
3778,608
3779,608
3780,608
3781,608
3782,608
3783,608
3784,608
3785,608
3786,608
3787,608
3788,608
3789,608
3790,608
3791,608
3792,608
3793,608
3794,608
3795,608
3796,608
3797,608
3798,608
3799,608
3800,608
3801,608
3802,608
3803,608
3804,608
3805,608
3806,608
3807,608
3808,608
3809,608
3810,608
3811,608
3812,608
3813,608
3814,608
3815,608
3816,608
3817,608
3818,608
3819,608
3820,608
3821,608
3822,608
3823,608
3824,608
3825,608
3826,608
3827,608
3828,608
3829,608
3830,608
3831,608
3832,608
3833,608
3834,608
3835,608
3836,608
3837,608
3838,608
3839,608
3840,608
3841,608
3842,608
3843,608
3844,608
3845,608
3846,608
3847,608
3848,608
3849,608
3850,608
3851,608
3852,608
3853,608
3854,608
3855,608
3856,608
3857,608
3858,608
3859,608
3860,608
3861,608
3862,608
3863,608
3864,608
3865,608
3866,608
3867,608
3868,608
3869,608
3870,608
3871,608
3872,608
3873,608
3874,608
3875,608
3876,608
3877,608
3878,608
3879,608
3880,608
3881,608
3882,608
3883,608
3884,608
3885,608
3886,608
3887,608
3888,608
3889,608
3890,608
3891,608
3892,608
3893,608
3894,608
3895,608
3896,608
3897,608
3898,608
3899,608
3900,608
3901,608
3902,608
3903,608
3904,608
3905,608
3906,608
3907,608
3908,608
3909,608
3910,608
3911,608
3912,608
3913,608
3914,608
3915,608
3916,608
3917,608
3918,608
3919,608
3920,608
3921,608
3922,608
3923,608
3924,608
3925,608
3926,608
3927,608
3928,608
3929,608
3930,608
3931,608
3932,608
3933,608
3934,608
3935,608
3936,608
3937,608
3938,608
3939,608
3940,608
3941,608
3942,608
3943,608
3944,608
3945,608
3946,608
3947,608
3948,608
3949,608
3950,608
3951,608
3952,608
3953,608
3954,608
3955,608
3956,608
3957,608
3958,608
3959,608
3960,608
3961,608
3962,608
3963,608
3964,608
3965,608
3966,608
3967,608
3968,608
3969,608
3970,608
3971,608
3972,608
3973,608
3974,608
3975,608
3976,608
3977,608
3978,608
3979,608
3980,608
3981,608
3982,608
3983,608
3984,608
3985,608
3986,608
3987,608
3988,608
3989,608
3990,608
3991,608
3992,608
3993,608
3994,608
3995,608
3996,608
3997,608
3998,608
3999,608
4000,608
4001,608
4002,608
4003,608
4004,608
4005,608
4006,608
4007,608
4008,608
4009,608
4010,608
4011,608
4012,608
4013,608
4014,608
4015,608
4016,608
4017,608
4018,608
4019,608
4020,608
4021,608
4022,608
4023,608
4024,608
4025,608
4026,608
4027,608
4028,608
4029,608
4030,608
4031,608
4032,608
4033,608
4034,608
4035,608
4036,608
4037,608
4038,608
4039,608
4040,608
4041,608
4042,608
4043,608
4044,608
4045,608
4046,608
4047,608
4048,608
4049,608
4050,608
4051,608
4052,608
4053,608
4054,608
4055,608
4056,608
4057,608
4058,608
4059,608
4060,608
4061,608
4062,608
4063,608
4064,608
4065,608
4066,608
4067,608
4068,608
4069,608
4070,608
4071,608
4072,608
4073,608
4074,608
4075,608
4076,608
4077,608
4078,608
4079,608
4080,608
4081,608
4082,608
4083,608
4084,608
4085,608
4086,608
4087,608
4088,608
4089,608
4090,608
4091,608
4092,608
4093,608
4094,608
4095,608
4096,608
4097,608
4098,608
4099,608
4100,608
4101,608
4102,608
4103,608
4104,608
4105,608
4106,608
4107,608
4108,608
4109,608
4110,608
4111,608
4112,608
4113,608
4114,608
4115,608
4116,608
4117,608
4118,608
4119,608
4120,608
4121,608
4122,608
4123,608
4124,608
4125,608
4126,608
4127,608
4128,608
4129,608
4130,608
4131,608
4132,608
4133,608
4134,608
4135,608
4136,608
4137,608
4138,608
4139,608
4140,608
4141,608
4142,608
4143,608
4144,608
4145,608
4146,608
4147,608
4148,608
4149,608
4150,608
4151,608
4152,608
4153,608
4154,608
4155,608
4156,608
4157,608
4158,608
4159,608
4160,608
4161,608
4162,608
4163,608
4164,608
4165,608
4166,608
4167,608
4168,608
4169,608
4170,608
4171,608
4172,608
4173,608
4174,608
4175,608
4176,608
4177,608
4178,608
4179,608
4180,608
4181,608
4182,608
4183,608
4184,608
4185,608
4186,608
4187,608
4188,608
4189,608
4190,608
4191,608
4192,608
4193,608
4194,608
4195,608
4196,608
4197,608
4198,608
4199,608
4200,608
4201,608
4202,608
4203,608
4204,608
4205,608
4206,608
4207,608
4208,608
4209,608
4210,608
4211,608
4212,608
4213,608
4214,608
4215,608
4216,608
4217,608
4218,608
4219,608
4220,608
4221,608
4222,608
4223,608
4224,608
4225,608
4226,608
4227,608
4228,608
4229,608
4230,608
4231,608
4232,608
4233,608
4234,608
4235,608
4236,608
4237,608
4238,608
4239,608
4240,608
4241,608
4242,608
4243,608
4244,608
4245,608
4246,608
4247,608
4248,608
4249,608
4250,608
4251,608
4252,608
4253,608
4254,608
4255,608
4256,608
4257,608
4258,608
4259,608
4260,608
4261,608
4262,608
4263,608
4264,608
4265,608
4266,608
4267,608
4268,608
4269,608
4270,608
4271,608
4272,608
4273,608
4274,608
4275,608
4276,608
4277,608
4278,608
4279,608
4280,608
4281,608
4282,608
4283,608
4284,608
4285,608
4286,608
4287,608
4288,608
4289,608
4290,608
4291,608
4292,608
4293,608
4294,608
4295,608
4296,608
4297,608
4298,608
4299,608
4300,608
4301,608
4302,608
4303,608
4304,608
4305,608
4306,608
4307,608
4308,608
4309,608
4310,608
4311,608
4312,608
4313,608
4314,608
4315,608
4316,608
4317,608
4318,608
4319,608
4320,608
4321,608
4322,608
4323,608
4324,608
4325,608
4326,608
4327,608
4328,608
4329,608
4330,608
4331,608
4332,608
4333,608
4334,608
4335,608
4336,608
4337,608
4338,608
4339,608
4340,608
4341,608
4342,608
4343,608
4344,608
4345,608
4346,608
4347,608
4348,608
4349,608
4350,608
4351,608
4352,608
4353,608
4354,608
4355,608
4356,608
4357,608
4358,608
4359,608
4360,608
4361,608
4362,608
4363,608
4364,608
4365,608
4366,608
4367,608
4368,608
4369,608
4370,608
4371,608
4372,608
4373,608
4374,608
4375,608
4376,608
4377,608
4378,608
4379,608
4380,608
4381,608
4382,608
4383,608
4384,608
4385,608
4386,608
4387,608
4388,608
4389,608
4390,608
4391,608
4392,608
4393,608
4394,608
4395,608
4396,608
4397,608
4398,608
4399,608
4400,608
4401,608
4402,608
4403,608
4404,608
4405,608
4406,608
4407,608
4408,608
4409,608
4410,608
4411,608
4412,608
4413,608
4414,608
4415,608
4416,608
4417,608
4418,608
4419,608
4420,608
4421,608
4422,608
4423,608
4424,608
4425,608
4426,608
4427,608
4428,608
4429,608
4430,608
4431,608
4432,608
4433,608
4434,608
4435,608
4436,608
4437,608
4438,608
4439,608
4440,608
4441,608
4442,608
4443,608
4444,608
4445,608
4446,608
4447,608
4448,608
4449,608
4450,608
4451,608
4452,608
4453,608
4454,608
4455,608
4456,608
4457,608
4458,608
4459,608
4460,608
4461,608
4462,608
4463,608
4464,608
4465,608
4466,608
4467,608
4468,608
4469,608
4470,608
4471,608
4472,608
4473,608
4474,608
4475,608
4476,608
4477,608
4478,608
4479,608
4480,608
4481,608
4482,608
4483,608
4484,608
4485,608
4486,608
4487,608
4488,608
4489,608
4490,608
4491,608
4492,608
4493,608
4494,608
4495,608
4496,608
4497,608
4498,608
4499,608
4500,608
4501,608
4502,608
4503,608
4504,608
4505,608
4506,608
4507,608
4508,608
4509,608
4510,608
4511,608
4512,608
4513,608
4514,608
4515,608
4516,608
4517,608
4518,608
4519,608
4520,608
4521,608
4522,608
4523,608
4524,608
4525,608
4526,608
4527,608
4528,608
4529,608
4530,608
4531,608
4532,608
4533,608
4534,608
4535,608
4536,608
4537,608
4538,608
4539,608
4540,608
4541,608
4542,608
4543,608
4544,608
4545,608
4546,608
4547,608
4548,608
4549,608
4550,608
4551,608
4552,608
4553,608
4554,608
4555,608
4556,608
4557,608
4558,608
4559,608
4560,608
4561,608
4562,608
4563,608
4564,608
4565,608
4566,608
4567,608
4568,608
4569,608
4570,608
4571,608
4572,608
4573,608
4574,608
4575,608
4576,608
4577,608
4578,608
4579,608
4580,608
4581,608
4582,608
4583,608
4584,608
4585,608
4586,608
4587,608
4588,608
4589,608
4590,608
4591,608
4592,608
4593,608
4594,608
4595,608
4596,608
4597,608
4598,608
4599,608
4600,608
4601,608
4602,608
4603,608
4604,608
4605,608
4606,608
4607,608
4608,608
4609,608
4610,608
4611,608
4612,608
4613,608
4614,608
4615,608
4616,608
4617,608
4618,608
4619,608
4620,608
4621,608
4622,608
4623,608
4624,608
4625,608
4626,608
4627,608
4628,608
4629,608
4630,608
4631,608
4632,608
4633,608
4634,608
4635,608
4636,608
4637,608
4638,608
4639,608
4640,608
4641,608
4642,608
4643,608
4644,608
4645,608
4646,608
4647,608
4648,608
4649,608
4650,608
4651,608
4652,608
4653,608
4654,608
4655,608
4656,608
4657,608
4658,608
4659,608
4660,608
4661,608
4662,608
4663,608
4664,608
4665,608
4666,608
4667,608
4668,608
4669,608
4670,608
4671,608
4672,608
4673,608
4674,608
4675,608
4676,608
4677,608
4678,608
4679,608
4680,608
4681,608
4682,608
4683,608
4684,608
4685,608
4686,608
4687,608
4688,608
4689,608
4690,608
4691,608
4692,608
4693,608
4694,608
4695,608
4696,608
4697,608
4698,608
4699,608
4700,608
4701,608
4702,608
4703,608
4704,608
4705,608
4706,608
4707,608
4708,608
4709,608
4710,608
4711,608
4712,608
4713,608
4714,608
4715,608
4716,608
4717,608
4718,608
4719,608
4720,608
4721,608
4722,608
4723,608
4724,608
4725,608
4726,608
4727,608
4728,608
4729,608
4730,608
4731,608
4732,608
4733,608
4734,608
4735,608
4736,608
4737,608
4738,608
4739,608
4740,608
4741,608
4742,608
4743,608
4744,608
4745,608
4746,608
4747,608
4748,608
4749,608
4750,608
4751,608
4752,608
4753,608
4754,608
4755,608
4756,608
4757,608
4758,608
4759,608
4760,608
4761,608
4762,608
4763,608
4764,608
4765,608
4766,608
4767,608
4768,608
4769,608
4770,608
4771,608
4772,608
4773,608
4774,608
4775,608
4776,608
4777,608
4778,608
4779,608
4780,608
4781,608
4782,608
4783,608
4784,608
4785,608
4786,608
4787,608
4788,608
4789,608
4790,608
4791,608
4792,608
4793,608
4794,608
4795,608
4796,608
4797,608
4798,608
4799,608
4800,608
4801,608
4802,608
4803,608
4804,608
4805,608
4806,608
4807,608
4808,608
4809,608
4810,608
4811,608
4812,608
4813,608
4814,608
4815,608
4816,608
4817,608
4818,608
4819,608
4820,608
4821,608
4822,608
4823,608
4824,608
4825,608
4826,608
4827,608
4828,608
4829,608
4830,608
4831,608
4832,608
4833,608
4834,608
4835,608
4836,608
4837,608
4838,608
4839,608
4840,608
4841,608
4842,608
4843,608
4844,608
4845,608
4846,608
4847,608
4848,608
4849,608
4850,608
4851,608
4852,608
4853,608
4854,608
4855,608
4856,608
4857,608
4858,608
4859,608
4860,608
4861,608
4862,608
4863,608
4864,608
4865,608
4866,608
4867,608
4868,608
4869,608
4870,608
4871,608
4872,608
4873,608
4874,608
4875,608
4876,608
4877,608
4878,608
4879,608
4880,608
4881,608
4882,608
4883,608
4884,608
4885,608
4886,608
4887,608
4888,608
4889,608
4890,608
4891,608
4892,608
4893,608
4894,608
4895,608
4896,608
4897,608
4898,608
4899,608
4900,608
4901,608
4902,608
4903,608
4904,608
4905,608
4906,608
4907,608
4908,608
4909,608
4910,608
4911,608
4912,608
4913,608
4914,608
4915,608
4916,608
4917,608
4918,608
4919,608
4920,608
4921,608
4922,608
4923,608
4924,608
4925,608
4926,608
4927,608
4928,608
4929,608
4930,608
4931,608
4932,608
4933,608
4934,608
4935,608
4936,608
4937,608
4938,608
4939,608
4940,608
4941,608
4942,608
4943,608
4944,608
4945,608
4946,608
4947,608
4948,608
4949,608
4950,608
4951,608
4952,608
4953,608
4954,608
4955,608
4956,608
4957,608
4958,608
4959,608
4960,608
4961,608
4962,608
4963,608
4964,608
4965,608
4966,608
4967,608
4968,608
4969,608
4970,608
4971,608
4972,608
4973,608
4974,608
4975,608
4976,608
4977,608
4978,608
4979,608
4980,608
4981,608
4982,608
4983,608
4984,608
4985,608
4986,608
4987,608
4988,608
4989,608
4990,608
4991,608
4992,608
4993,608
4994,608
4995,608
4996,608
4997,608
4998,608
4999,608
5000,608
5001,608
5002,608
5003,608
5004,608
5005,608
5006,608
5007,608
5008,608
5009,608
5010,608
5011,608
5012,608
5013,608
5014,608
5015,608
5016,608
5017,608
5018,608
5019,608
5020,608
5021,608
5022,608
5023,608
5024,608
5025,608
5026,608
5027,608
5028,608
5029,608
5030,608
5031,608
5032,608
5033,608
5034,608
5035,608
5036,608
5037,608
5038,608
5039,608
5040,608
5041,608
5042,608
5043,608
5044,608
5045,608
5046,608
5047,608
5048,608
5049,608
5050,608
5051,608
5052,608
5053,608
5054,608
5055,608
5056,608
5057,608
5058,608
5059,608
5060,608
5061,608
5062,608
5063,608
5064,608
5065,608
5066,608
5067,608
5068,608
5069,608
5070,608
5071,608
5072,608
5073,608
5074,608
5075,608
5076,608
5077,608
5078,608
5079,608
5080,608
5081,608
5082,608
5083,608
5084,608
5085,608
5086,608
5087,608
5088,608
5089,608
5090,608
5091,608
5092,608
5093,608
5094,608
5095,608
5096,608
5097,608
5098,608
5099,608
5100,608
5101,608
5102,608
5103,608
5104,608
5105,608
5106,608
5107,608
5108,608
5109,608
5110,608
5111,608
5112,608
5113,608
5114,608
5115,608
5116,608
5117,608
5118,608
5119,608
5120,608
5121,608
5122,608
5123,608
5124,608
5125,608
5126,608
5127,608
5128,608
5129,608
5130,608
5131,608
5132,608
5133,608
5134,608
5135,608
5136,608
5137,608
5138,608
5139,608
5140,608
5141,608
5142,608
5143,608
5144,608
5145,608
5146,608
5147,608
5148,608
5149,608
5150,608
5151,608
5152,608
5153,608
5154,608
5155,608
5156,608
5157,608
5158,608
5159,608
5160,608
5161,608
5162,608
5163,608
5164,608
5165,608
5166,608
5167,608
5168,608
5169,608
5170,608
5171,608
5172,608
5173,608
5174,608
5175,608
5176,608
5177,608
5178,608
5179,608
5180,608
5181,608
5182,608
5183,608
5184,608
5185,608
5186,608
5187,608
5188,608
5189,608
5190,608
5191,608
5192,608
5193,608
5194,608
5195,608
5196,608
5197,608
5198,608
5199,608
5200,608
5201,608
5202,608
5203,608
5204,608
5205,608
5206,608
5207,608
5208,608
5209,608
5210,608
5211,608
5212,608
5213,608
5214,608
5215,608
5216,608
5217,608
5218,608
5219,608
5220,608
5221,608
5222,608
5223,608
5224,608
5225,608
5226,608
5227,608
5228,608
5229,608
5230,608
5231,608
5232,608
5233,608
5234,608
5235,608
5236,608
5237,608
5238,608
5239,608
5240,608
5241,608
5242,608
5243,608
5244,608
5245,608
5246,608
5247,608
5248,608
5249,608
5250,608
5251,608
5252,608
5253,608
5254,608
5255,608
5256,608
5257,608
5258,608
5259,608
5260,608
5261,608
5262,608
5263,608
5264,608
5265,608
5266,608
5267,608
5268,608
5269,608
5270,608
5271,608
5272,608
5273,608
5274,608
5275,608
5276,608
5277,608
5278,608
5279,608
5280,608
5281,608
5282,608
5283,608
5284,608
5285,608
5286,608
5287,608
5288,608
5289,608
5290,608
5291,608
5292,608
5293,608
5294,608
5295,608
5296,608
5297,608
5298,608
5299,608
5300,608
5301,608
5302,608
5303,608
5304,608
5305,608
5306,608
5307,608
5308,608
5309,608
5310,608
5311,608
5312,608
5313,608
5314,608
5315,608
5316,608
5317,608
5318,608
5319,608
5320,608
5321,608
5322,608
5323,608
5324,608
5325,608
5326,608
5327,608
5328,608
5329,608
5330,608
5331,608
5332,608
5333,608
5334,608
5335,608
5336,608
5337,608
5338,608
5339,608
5340,608
5341,608
5342,608
5343,608
5344,608
5345,608
5346,608
5347,608
5348,608
5349,608
5350,608
5351,608
5352,608
5353,608
5354,608
5355,608
5356,608
5357,608
5358,608
5359,608
5360,608
5361,608
5362,608
5363,608
5364,608
5365,608
5366,608
5367,608
5368,608
5369,608
5370,608
5371,608
5372,608
5373,608
5374,608
5375,608
5376,608
5377,608
5378,608
5379,608
5380,608
5381,608
5382,608
5383,608
5384,608
5385,608
5386,608
5387,608
5388,608
5389,608
5390,608
5391,608
5392,608
5393,608
5394,608
5395,608
5396,608
5397,608
5398,608
5399,608
5400,608
5401,608
5402,608
5403,608
5404,608
5405,608
5406,608
5407,608
5408,608
5409,608
5410,608
5411,608
5412,608
5413,608
5414,608
5415,608
5416,608
5417,608
5418,608
5419,608
5420,608
5421,608
5422,608
5423,608
5424,608
5425,608
5426,608
5427,608
5428,608
5429,608
5430,608
5431,608
5432,608
5433,608
5434,608
5435,608
5436,608
5437,608
5438,608
5439,608
5440,608
5441,608
5442,608
5443,608
5444,608
5445,608
5446,608
5447,608
5448,608
5449,608
5450,608
5451,608
5452,608
5453,608
5454,608
5455,608
5456,608
5457,608
5458,608
5459,608
5460,608
5461,608
5462,608
5463,608
5464,608
5465,608
5466,608
5467,608
5468,608
5469,608
5470,608
5471,608
5472,608
5473,608
5474,608
5475,608
5476,608
5477,608
5478,608
5479,608
5480,608
5481,608
5482,608
5483,608
5484,608
5485,608
5486,608
5487,608
5488,608
5489,608
5490,608
5491,608
5492,608
5493,608
5494,608
5495,608
5496,608
5497,608
5498,608
5499,608
5500,608
5501,608
5502,608
5503,608
5504,608
5505,608
5506,608
5507,608
5508,608
5509,608
5510,608
5511,608
5512,608
5513,608
5514,608
5515,608
5516,608
5517,608
5518,608
5519,608
5520,608
5521,608
5522,608
5523,608
5524,608
5525,608
5526,608
5527,608
5528,608
5529,608
5530,608
5531,608
5532,608
5533,608
5534,608
5535,608
5536,608
5537,608
5538,608
5539,608
5540,608
5541,608
5542,608
5543,608
5544,608
5545,608
5546,608
5547,608
5548,608
5549,608
5550,608
5551,608
5552,608
5553,608
5554,608
5555,608
5556,608
5557,608
5558,608
5559,608
5560,608
5561,608
5562,608
5563,608
5564,608
5565,608
5566,608
5567,608
5568,608
5569,608
5570,608
5571,608
5572,608
5573,608
5574,608
5575,608
5576,608
5577,608
5578,608
5579,608
5580,608
5581,608
5582,608
5583,608
5584,608
5585,608
5586,608
5587,608
5588,608
5589,608
5590,608
5591,608
5592,608
5593,608
5594,608
5595,608
5596,608
5597,608
5598,608
5599,608
5600,608
5601,608
5602,608
5603,608
5604,608
5605,608
5606,608
5607,608
5608,608
5609,608
5610,608
5611,608
5612,608
5613,608
5614,608
5615,608
5616,608
5617,608
5618,608
5619,608
5620,608
5621,608
5622,608
5623,608
5624,608
5625,608
5626,608
5627,608
5628,608
5629,608
5630,608
5631,608
5632,608
5633,608
5634,608
5635,608
5636,608
5637,608
5638,608
5639,608
5640,608
5641,608
5642,608
5643,608
5644,722
5645,608
5646,835
5647,608
5648,608
5649,721
5650,608
5651,721
5652,608
5653,608
5654,608
5655,608
5656,608
5657,608
5658,608
5659,608
5660,608
5661,608
5662,608
5663,608
5664,608
5665,608
5666,608
5667,608
5668,608
5669,608
5670,608
5671,608
5672,608
5673,608
5674,608
5675,608
5676,608
5677,608
5678,608
5679,608
5680,608
5681,608
5682,608
5683,608
5684,608
5685,608
5686,608
5687,608
5688,608
5689,608
5690,608
5691,608
5692,608
5693,608
5694,608
5695,608
5696,608
5697,608
5698,608
5699,608
5700,608
5701,608
5702,608
5703,608
5704,608
5705,608
5706,608
5707,608
5708,608
5709,608
5710,608
5711,608
5712,608
5713,608
5714,608
5715,608
5716,608
5717,608
5718,608
5719,608
5720,608
5721,608
5722,608
5723,608
5724,608
5725,608
5726,608
5727,608
5728,608
5729,608
5730,608
5731,608
5732,608
5733,608
5734,608
5735,608
5736,608
5737,608
5738,608
5739,608
5740,608
5741,608
5742,608
5743,608
5744,608
5745,608
5746,608
5747,608
5748,608
5749,608
5750,608
5751,608
5752,608
5753,608
5754,608
5755,608
5756,608
5757,608
5758,608
5759,608
5760,608
5761,608
5762,608
5763,608
5764,608
5765,608
5766,608
5767,608
5768,608
5769,608
5770,608
5771,608
5772,608
5773,608
5774,608
5775,608
5776,608
5777,608
5778,608
5779,608
5780,608
5781,608
5782,608
5783,608
5784,608
5785,608
5786,608
5787,608
5788,608
5789,608
5790,608
5791,608
5792,608
5793,608
5794,608
5795,608
5796,608
